Age,Attrition,Business_Travel,DailyRate,Department,Distance_From_Home,Education_in_years,Education_Field,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Monthly_Rate,Num_comp_worked,Work_Overtime,Salary_Hike_Percentage,Performance_Rating,Relationship_Satisfaction,Stack_Option_Level,Total_working_years,Train_time_last_year,work_life_balance,Years_company,Years_current_role,Years_Promotion,Years_curr_mangaer
24,1,2,240,0,22,1,0,4,1,58,1,1,3,1,1555.0,11585.0,1,0,11.0,3,3,1,1.0,2,3,1.0,0.0,0.0,0.0
47,1,1,1093,2,9,3,1,3,1,82,1,7,3,1,12936.0,24164.0,7,0,11.0,3,3,0,25.0,3,1,23.0,5.0,14.0,10.0
26,0,2,390,1,17,4,3,4,1,62,1,2,3,1,2305.0,6217.0,1,0,15.0,3,3,3,3.0,3,4,3.0,2.0,0.0,2.0
45,0,2,1005,1,28,2,5,4,0,48,2,5,2,2,16704.0,17119.0,1,0,11.0,3,3,0,21.0,2,3,21.0,6.0,8.0,6.0
32,0,1,585,1,10,3,1,1,1,56,3,6,3,1,3433.0,17360.0,6,0,13.0,3,1,1,10.0,3,2,5.0,2.0,1.0,3.0
31,0,2,741,1,2,4,1,2,1,69,3,2,3,1,3477.0,18103.0,1,0,14.0,3,4,1,6.0,2,4,5.0,2.0,0.0,3.0
41,0,0,552,0,4,3,0,3,1,60,1,1,2,1,6430.0,20794.0,6,0,19.0,3,2,1,10.0,4,3,3.0,2.0,1.0,2.0
40,0,2,369,1,8,2,1,2,0,92,3,4,1,1,6516.0,5041.0,2,1,16.0,3,2,1,18.0,3,3,1.0,0.0,0.0,0.0
24,0,2,506,1,29,1,3,2,1,91,3,2,1,0,3907.0,3622.0,1,0,13.0,3,2,3,6.0,2,4,6.0,2.0,1.0,2.0
46,0,2,717,1,13,4,1,3,1,34,3,0,2,2,5562.0,9697.0,6,0,14.0,3,4,0,19.0,3,3,10.0,7.0,0.0,9.0
35,0,2,1370,1,27,4,1,4,1,49,3,4,3,1,6883.0,5151.0,2,0,16.0,3,2,1,17.0,3,3,7.0,7.0,0.0,7.0
30,0,2,793,1,16,1,1,2,1,33,3,6,4,1,2862.0,3811.0,1,0,12.0,3,2,1,10.0,2,2,10.0,0.0,0.0,8.0
47,0,0,543,2,2,4,2,3,1,87,3,7,2,1,4978.0,3536.0,7,0,11.0,3,4,1,4.0,3,1,1.0,0.0,0.0,0.0
46,0,2,1277,2,2,3,1,3,1,74,3,7,4,0,10368.0,5596.0,4,1,12.0,3,2,1,13.0,5,2,10.0,6.0,0.0,3.0
36,1,2,1456,2,13,5,2,2,1,96,2,7,1,0,6134.0,8658.0,5,1,13.0,3,2,3,16.0,3,3,2.0,2.0,2.0,2.0
32,1,2,964,2,1,2,1,1,1,34,1,7,2,2,6735.0,12147.0,6,0,15.0,3,2,0,10.0,2,3,0.0,0.0,0.0,0.0
23,0,2,160,1,4,1,3,3,0,51,3,2,2,2,3295.0,12862.0,1,0,13.0,3,3,0,3.0,3,1,3.0,2.0,1.0,2.0
31,0,1,163,1,24,1,5,4,0,30,3,4,4,2,5238.0,6670.0,2,0,20.0,4,4,0,9.0,3,2,5.0,4.0,1.0,4.0
39,0,0,792,1,1,3,1,4,1,77,3,2,4,1,6472.0,8989.0,1,1,15.0,3,4,1,9.0,2,3,9.0,8.0,5.0,8.0
32,0,2,371,2,19,3,1,4,1,80,1,7,3,1,9610.0,3840.0,3,0,13.0,3,3,1,10.0,2,1,4.0,3.0,0.0,2.0
40,0,2,611,2,7,4,3,2,1,88,3,3,2,2,19833.0,4349.0,1,0,14.0,3,2,0,21.0,3,2,21.0,8.0,12.0,8.0
45,0,2,176,0,4,3,1,3,0,56,1,1,3,1,9756.0,6595.0,4,0,21.0,4,3,2,9.0,2,4,5.0,0.0,0.0,3.0
30,0,1,1312,1,2,4,5,4,0,78,2,6,1,2,4968.0,26427.0,0,0,16.0,3,4,0,10.0,2,3,9.0,7.0,0.0,7.0
24,0,1,897,0,10,3,3,1,1,59,3,1,4,1,2145.0,2097.0,0,0,14.0,3,4,1,3.0,2,3,2.0,2.0,2.0,1.0
30,1,1,600,0,8,3,0,3,0,66,2,1,4,0,2180.0,9732.0,6,0,11.0,3,3,1,6.0,0,2,4.0,2.0,1.0,2.0
31,0,2,1003,2,5,3,5,1,1,51,3,7,3,1,8346.0,20943.0,1,0,19.0,3,3,1,6.0,3,3,5.0,2.0,0.0,2.0
27,0,2,1054,1,8,3,3,3,0,67,3,6,4,2,3445.0,6152.0,1,0,11.0,3,3,0,6.0,5,2,6.0,2.0,1.0,4.0
29,1,2,428,2,9,3,2,2,0,52,1,8,2,2,2760.0,14630.0,1,0,13.0,3,3,0,2.0,3,3,2.0,2.0,2.0,2.0
29,0,1,461,1,1,3,1,4,1,70,4,0,3,2,6294.0,23060.0,8,1,12.0,3,4,0,10.0,5,4,3.0,2.0,0.0,2.0
30,0,2,979,2,15,2,2,3,1,94,2,7,1,0,7140.0,3088.0,2,0,11.0,3,1,1,12.0,2,3,7.0,7.0,1.0,7.0
34,0,2,181,1,2,4,3,4,1,97,4,6,4,1,2932.0,5586.0,0,1,14.0,3,1,3,6.0,3,3,5.0,0.0,1.0,2.0
33,0,0,1283,2,2,3,2,4,0,62,3,7,2,2,5147.0,10697.0,8,0,15.0,3,4,0,13.0,2,2,11.0,7.0,1.0,7.0
49,0,2,1313,2,11,4,2,4,0,80,3,7,4,2,4507.0,8191.0,3,0,12.0,3,3,0,8.0,1,4,5.0,1.0,0.0,4.0
33,1,2,211,2,16,3,1,1,0,74,3,7,1,2,8564.0,10092.0,2,1,20.0,4,3,0,11.0,2,2,0.0,0.0,0.0,0.0
38,0,1,594,1,2,2,3,3,0,75,2,2,2,1,2468.0,15963.0,4,0,14.0,3,2,1,9.0,4,2,6.0,1.0,0.0,5.0
31,1,2,1079,2,16,4,2,1,1,70,3,7,3,1,8161.0,19002.0,2,0,13.0,3,1,3,10.0,2,3,1.0,0.0,0.0,0.0
29,0,2,590,1,4,3,5,4,0,91,2,6,1,0,2109.0,10007.0,1,0,13.0,3,3,1,1.0,2,3,1.0,0.0,0.0,0.0
30,0,2,305,1,16,3,1,3,1,58,4,0,3,1,5294.0,9128.0,3,0,16.0,3,3,1,10.0,3,3,7.0,0.0,1.0,7.0
32,0,0,953,1,5,4,5,2,1,65,3,6,2,2,2718.0,17674.0,2,0,14.0,3,2,0,12.0,3,3,7.0,7.0,0.0,7.0
38,0,2,833,1,18,3,3,2,1,60,1,0,4,1,5811.0,24539.0,3,1,16.0,3,3,1,15.0,2,3,1.0,0.0,1.0,0.0
43,1,1,807,1,17,3,5,3,1,38,2,6,3,1,2437.0,15587.0,9,1,16.0,3,4,1,6.0,4,3,1.0,0.0,0.0,0.0
42,0,2,855,1,12,3,3,2,1,57,3,2,2,0,2766.0,8952.0,8,0,22.0,4,2,3,7.0,6,2,5.0,3.0,0.0,4.0
55,0,2,478,1,2,3,3,3,1,60,2,5,1,1,19038.0,19805.0,8,0,12.0,3,2,3,34.0,2,3,1.0,0.0,0.0,0.0
33,0,0,775,1,4,3,5,4,1,90,3,6,2,0,3055.0,6194.0,5,0,15.0,3,4,2,11.0,2,2,9.0,8.0,1.0,7.0
41,0,2,548,1,9,4,1,3,1,94,3,2,1,0,2289.0,20520.0,1,0,20.0,4,2,2,5.0,2,3,5.0,3.0,0.0,4.0
34,0,0,1375,2,10,3,1,4,1,87,3,7,3,0,4001.0,12313.0,1,1,14.0,3,3,1,15.0,3,3,15.0,14.0,0.0,7.0
53,0,0,661,1,1,4,3,1,0,60,2,4,3,1,12965.0,22308.0,4,1,20.0,4,4,3,27.0,2,2,3.0,2.0,0.0,2.0
43,0,2,244,0,2,3,1,2,1,97,3,1,4,2,3539.0,5033.0,0,0,13.0,3,2,0,10.0,5,3,9.0,7.0,1.0,8.0
34,0,2,511,2,3,2,1,4,0,32,1,7,4,2,6029.0,25353.0,5,0,12.0,3,1,0,6.0,3,3,2.0,2.0,2.0,2.0
21,1,2,337,2,7,1,2,2,1,31,3,8,2,2,2679.0,4567.0,1,0,13.0,3,2,0,1.0,3,3,1.0,0.0,1.0,0.0
38,0,2,1153,1,6,2,4,4,0,40,2,2,3,1,3702.0,16376.0,1,0,11.0,3,2,1,5.0,3,3,5.0,4.0,0.0,4.0
22,1,2,1294,1,8,1,3,3,0,79,3,2,1,1,2398.0,15999.0,1,1,17.0,3,3,0,1.0,6,3,1.0,0.0,0.0,0.0
31,0,2,196,2,29,4,2,1,0,91,2,7,4,1,5468.0,13402.0,1,0,14.0,3,1,2,13.0,3,3,12.0,7.0,5.0,7.0
51,0,2,942,1,3,3,5,1,0,53,3,3,3,1,13116.0,22984.0,2,0,11.0,3,4,0,15.0,2,3,2.0,2.0,2.0,2.0
37,0,2,589,2,9,2,2,2,1,46,2,7,2,1,4189.0,8800.0,1,0,14.0,3,1,2,5.0,2,3,5.0,2.0,0.0,3.0
46,0,2,734,1,2,4,3,3,1,46,3,5,4,0,19328.0,14218.0,7,1,17.0,3,3,1,24.0,3,3,2.0,1.0,2.0,2.0
36,0,2,1383,1,10,3,1,4,1,90,3,0,1,1,8321.0,25949.0,7,1,13.0,3,4,1,15.0,1,3,12.0,8.0,5.0,7.0
44,1,1,429,1,1,2,3,3,1,99,3,6,2,0,2342.0,11092.0,1,1,12.0,3,3,3,6.0,2,2,5.0,3.0,2.0,3.0
37,0,2,1239,0,8,2,4,3,1,89,3,1,2,0,4071.0,12832.0,2,0,13.0,3,3,0,19.0,4,2,10.0,0.0,4.0,7.0
35,1,2,303,2,27,3,1,3,1,84,3,7,4,2,5813.0,13492.0,1,1,18.0,3,4,0,10.0,2,3,10.0,7.0,7.0,7.0
33,0,2,867,1,8,4,1,4,1,90,4,6,1,1,3143.0,6076.0,6,0,19.0,3,2,1,14.0,1,3,10.0,8.0,7.0,6.0
28,0,2,1181,1,1,3,1,3,1,82,3,6,4,1,2044.0,5531.0,1,0,11.0,3,3,1,5.0,6,4,5.0,3.0,0.0,3.0
39,0,2,1253,1,10,1,3,3,1,65,3,5,3,2,13464.0,7914.0,7,0,21.0,4,3,0,9.0,3,3,4.0,3.0,2.0,2.0
46,0,0,849,2,26,2,1,2,1,98,2,7,2,2,7991.0,25166.0,8,0,15.0,3,3,0,6.0,3,3,2.0,2.0,2.0,2.0
40,0,2,616,1,2,2,1,3,0,99,3,2,1,1,3377.0,25605.0,4,0,17.0,3,4,1,7.0,5,2,4.0,3.0,0.0,2.0
42,0,2,1128,1,13,3,3,2,1,95,4,0,1,1,5538.0,5696.0,5,0,18.0,3,3,2,10.0,2,2,0.0,0.0,0.0,0.0
35,0,0,1180,1,2,2,3,2,1,90,3,4,4,0,5762.0,24442.0,2,0,14.0,3,3,1,15.0,6,3,7.0,7.0,1.0,7.0
38,0,0,1336,0,2,3,0,1,1,100,3,1,2,0,2592.0,7129.0,5,0,13.0,3,4,3,13.0,3,3,11.0,10.0,3.0,8.0
34,1,1,234,1,9,4,1,4,1,93,3,2,1,1,5346.0,6208.0,4,0,17.0,3,3,1,11.0,3,2,7.0,1.0,0.0,7.0
37,1,2,370,1,10,4,3,4,1,58,3,4,1,2,4213.0,4992.0,1,0,15.0,3,2,0,10.0,4,1,10.0,3.0,0.0,8.0
39,0,1,766,2,20,3,1,3,1,83,3,7,4,0,4127.0,19188.0,2,0,18.0,3,4,1,7.0,6,3,2.0,1.0,2.0,2.0
43,0,0,343,1,9,3,1,1,1,52,3,6,3,2,2438.0,24978.0,4,0,13.0,3,3,0,7.0,2,2,3.0,2.0,1.0,2.0
41,0,2,447,1,5,3,1,2,1,85,4,0,2,2,6870.0,15530.0,3,0,12.0,3,1,0,11.0,3,1,3.0,2.0,1.0,2.0
41,0,2,796,2,4,1,2,3,0,81,3,7,3,0,10447.0,26458.0,0,1,13.0,3,4,1,23.0,3,4,22.0,14.0,13.0,5.0
30,0,2,1092,1,10,3,3,1,0,64,3,4,3,2,9667.0,2739.0,9,0,14.0,3,2,0,9.0,3,3,7.0,7.0,0.0,2.0
26,1,2,920,0,20,2,3,4,0,69,3,1,2,1,2148.0,6889.0,0,1,11.0,3,3,0,6.0,3,3,5.0,1.0,1.0,4.0
46,1,2,261,1,21,2,3,4,0,66,3,0,2,1,8926.0,10842.0,4,0,22.0,4,4,1,13.0,2,4,9.0,7.0,3.0,7.0
40,0,2,1194,1,1,3,1,3,0,52,3,0,4,0,6513.0,9060.0,4,0,17.0,3,4,1,12.0,3,3,5.0,3.0,0.0,3.0
34,0,2,810,2,8,2,5,2,1,92,4,7,3,1,6799.0,22128.0,1,0,21.0,4,3,2,10.0,5,3,10.0,8.0,4.0,8.0
58,0,0,350,2,2,3,3,2,1,52,3,3,2,0,16291.0,22577.0,4,0,22.0,4,4,1,37.0,0,2,16.0,9.0,14.0,14.0
35,0,2,185,1,23,4,3,2,1,91,1,2,3,1,2705.0,9696.0,0,0,16.0,3,2,1,6.0,2,4,5.0,4.0,0.0,3.0
47,0,2,1001,1,4,3,1,3,0,92,2,4,2,0,10333.0,19271.0,8,1,12.0,3,3,1,28.0,4,3,22.0,11.0,14.0,10.0
40,0,2,750,1,12,3,1,2,0,47,3,0,1,0,4448.0,10748.0,2,0,12.0,3,2,1,15.0,3,3,7.0,4.0,7.0,7.0
54,0,2,431,1,7,4,3,4,0,68,3,6,4,1,6854.0,15696.0,4,0,15.0,3,2,1,14.0,2,2,7.0,1.0,1.0,7.0
31,0,1,1125,2,7,4,2,1,0,68,3,7,1,1,9637.0,8277.0,2,0,14.0,3,4,2,9.0,3,3,3.0,2.0,2.0,2.0
28,0,2,1217,1,1,3,3,3,0,67,3,6,1,1,3591.0,12719.0,1,0,25.0,4,3,1,3.0,3,3,3.0,2.0,1.0,2.0
38,0,2,723,2,2,4,2,2,0,77,1,8,4,1,5405.0,4244.0,2,1,20.0,4,1,2,20.0,4,2,4.0,2.0,0.0,3.0
26,0,2,572,2,10,3,3,3,1,46,3,7,4,2,4684.0,9125.0,1,0,13.0,3,1,0,5.0,4,3,5.0,3.0,1.0,2.0
58,0,1,1216,1,15,4,1,1,1,87,3,5,3,1,15787.0,21624.0,2,1,14.0,3,2,0,23.0,3,3,2.0,2.0,2.0,2.0
18,0,0,1431,1,14,3,3,2,0,33,3,6,3,2,1514.0,8018.0,1,0,16.0,3,3,0,0.0,4,1,0.0,0.0,0.0,0.0
31,1,2,359,0,18,5,0,4,1,89,4,1,1,1,2956.0,21495.0,0,0,17.0,3,3,0,2.0,4,3,1.0,0.0,0.0,0.0
29,1,2,350,0,13,3,0,1,1,56,2,1,1,0,2335.0,3157.0,4,1,15.0,3,4,3,4.0,3,3,2.0,2.0,2.0,0.0
45,0,0,589,2,2,4,1,3,0,67,3,7,3,1,5154.0,19665.0,4,0,22.0,4,2,2,10.0,3,4,8.0,7.0,5.0,7.0
36,0,2,430,1,2,4,4,4,0,73,3,6,2,1,6962.0,19573.0,4,1,22.0,4,4,1,15.0,2,3,1.0,0.0,0.0,0.0
43,0,1,1422,2,2,4,1,1,1,92,3,7,4,1,5675.0,19246.0,1,0,20.0,4,3,1,7.0,5,3,7.0,7.0,7.0,7.0
27,0,1,1297,1,5,2,1,4,0,53,3,2,4,2,2379.0,19826.0,0,1,14.0,3,3,0,6.0,3,2,5.0,4.0,0.0,2.0
29,0,1,574,1,20,1,3,4,1,40,3,2,4,1,3812.0,7003.0,1,0,13.0,3,2,0,11.0,3,4,11.0,8.0,3.0,10.0
32,0,1,1318,2,10,4,2,4,1,79,3,7,4,2,4648.0,26075.0,8,0,13.0,3,3,0,4.0,2,4,0.0,0.0,0.0,0.0
42,0,0,355,1,10,4,5,3,1,38,3,6,3,1,2936.0,6161.0,3,0,22.0,4,2,2,10.0,1,2,6.0,3.0,3.0,3.0
47,0,2,207,1,9,4,1,2,0,64,3,2,3,2,2105.0,5411.0,4,0,12.0,3,3,0,7.0,2,3,2.0,2.0,2.0,0.0
46,0,2,706,1,2,2,1,4,1,82,3,4,4,0,8578.0,19989.0,3,0,14.0,3,3,1,12.0,4,2,9.0,8.0,4.0,7.0
28,0,0,280,0,1,2,1,3,1,43,3,1,4,0,2706.0,10494.0,1,0,15.0,3,2,1,3.0,2,3,3.0,2.0,2.0,2.0
29,0,2,726,1,29,1,1,4,1,93,1,0,3,0,6384.0,21143.0,8,0,17.0,3,4,2,11.0,3,3,7.0,0.0,1.0,6.0
42,0,2,1142,1,8,3,1,4,1,81,3,2,3,2,3968.0,13624.0,4,0,13.0,3,4,0,8.0,3,3,0.0,0.0,0.0,0.0
32,1,2,414,2,2,4,2,3,1,82,2,7,2,2,9907.0,26186.0,7,1,12.0,3,3,0,7.0,3,2,2.0,2.0,2.0,2.0
46,0,2,1319,2,3,3,5,1,0,45,4,7,1,0,13225.0,7739.0,2,0,12.0,3,4,1,25.0,5,3,19.0,17.0,2.0,8.0
27,0,2,728,2,23,1,3,2,0,36,2,8,3,1,3540.0,7018.0,1,0,21.0,4,4,1,9.0,5,3,9.0,8.0,5.0,8.0
29,0,2,352,0,6,1,3,4,1,87,2,1,2,1,2804.0,15434.0,1,0,11.0,3,4,0,1.0,3,3,1.0,0.0,0.0,0.0
43,0,2,823,1,6,3,3,1,0,81,2,3,3,1,19392.0,22539.0,7,0,13.0,3,4,0,21.0,2,3,16.0,12.0,6.0,14.0
48,0,2,1224,1,10,3,1,4,1,91,2,5,2,1,19665.0,13583.0,4,0,12.0,3,4,0,29.0,3,3,22.0,10.0,12.0,9.0
29,1,1,459,1,24,2,1,4,1,73,2,6,4,2,2439.0,14753.0,1,1,24.0,4,2,0,1.0,3,2,1.0,0.0,1.0,0.0
46,1,2,1254,2,10,3,1,3,0,64,3,7,2,1,7314.0,14011.0,5,0,21.0,4,3,3,14.0,2,3,8.0,7.0,0.0,7.0
27,0,1,1131,1,15,3,1,4,0,77,2,6,1,1,4774.0,23844.0,0,0,19.0,3,4,1,8.0,2,2,7.0,6.0,7.0,3.0
39,0,2,835,1,19,4,4,4,1,41,3,6,4,0,3902.0,5141.0,8,0,14.0,3,2,3,7.0,2,3,2.0,2.0,2.0,2.0
55,0,2,836,1,2,4,5,2,1,98,2,6,4,1,2662.0,7975.0,8,0,20.0,4,2,1,19.0,2,4,5.0,2.0,0.0,4.0
28,0,2,1172,2,3,3,3,2,0,78,3,8,2,1,2856.0,3692.0,1,0,19.0,3,4,1,1.0,3,3,1.0,0.0,0.0,0.0
30,1,2,945,2,9,3,3,2,1,89,3,8,4,2,1081.0,16019.0,1,0,13.0,3,3,0,1.0,3,2,1.0,0.0,0.0,0.0
22,1,2,391,1,7,1,1,4,1,75,3,6,2,2,2472.0,26092.0,1,1,23.0,4,1,0,1.0,2,3,1.0,0.0,0.0,0.0
36,0,2,1266,2,10,4,5,2,0,63,2,7,3,1,5673.0,6060.0,1,1,13.0,3,1,1,10.0,4,3,10.0,9.0,1.0,7.0
31,0,2,311,1,20,3,1,2,1,89,3,2,3,0,4197.0,18624.0,1,0,11.0,3,1,1,10.0,2,3,10.0,8.0,0.0,2.0
34,0,2,1480,2,4,3,1,3,1,64,3,7,4,1,9713.0,24444.0,2,1,13.0,3,4,3,9.0,3,3,5.0,3.0,1.0,0.0
29,0,2,592,1,7,3,1,4,1,59,3,2,1,2,2062.0,19384.0,3,0,14.0,3,2,0,11.0,2,3,3.0,2.0,1.0,2.0
37,0,2,783,1,7,4,3,4,1,78,3,6,1,1,4284.0,13588.0,5,1,22.0,4,3,1,16.0,2,3,5.0,3.0,0.0,4.0
35,0,2,219,1,16,2,4,4,0,44,2,4,2,1,4788.0,25388.0,0,1,11.0,3,4,0,4.0,2,3,3.0,2.0,0.0,2.0
45,0,2,556,1,25,2,1,2,0,93,2,4,4,1,5906.0,23888.0,0,0,13.0,3,4,2,10.0,2,2,9.0,8.0,3.0,8.0
36,0,1,1213,0,2,1,0,2,1,94,2,1,4,2,3886.0,4223.0,1,0,21.0,4,4,0,10.0,2,2,10.0,1.0,0.0,8.0
40,0,2,1137,1,1,4,1,1,1,98,3,3,1,0,16823.0,18991.0,2,0,11.0,3,1,1,22.0,3,3,19.0,7.0,11.0,16.0
26,0,2,482,1,1,2,1,2,0,90,2,6,3,1,2933.0,14908.0,1,1,13.0,3,3,1,1.0,3,2,1.0,0.0,1.0,0.0
27,0,2,511,2,2,2,3,1,0,89,4,7,3,2,6500.0,26997.0,0,0,14.0,3,2,0,9.0,5,2,8.0,7.0,0.0,7.0
48,0,1,117,1,22,3,3,4,0,58,3,3,4,0,17174.0,2437.0,3,0,11.0,3,2,1,24.0,3,3,22.0,17.0,4.0,7.0
44,0,2,170,1,1,4,1,2,1,78,4,0,1,1,5033.0,9364.0,2,0,15.0,3,4,1,10.0,5,3,2.0,0.0,2.0,2.0
34,1,0,967,1,16,4,5,4,1,85,1,6,1,1,2307.0,14460.0,1,1,23.0,4,2,1,5.0,2,3,5.0,2.0,3.0,0.0
56,1,2,1162,1,24,2,1,1,1,97,3,2,4,2,2587.0,10261.0,1,0,16.0,3,4,0,5.0,3,3,4.0,2.0,1.0,0.0
36,0,2,335,2,17,2,2,3,1,33,2,7,2,1,5507.0,16822.0,2,0,16.0,3,3,2,12.0,1,1,4.0,2.0,1.0,3.0
41,0,2,337,2,8,3,2,3,0,54,3,7,2,1,4393.0,26841.0,5,0,21.0,4,3,1,14.0,3,3,5.0,4.0,1.0,4.0
42,0,2,1396,1,6,3,3,3,1,83,3,5,1,1,13348.0,14842.0,9,0,13.0,3,2,1,18.0,3,4,13.0,7.0,5.0,7.0
31,0,2,1079,2,10,2,3,3,0,86,3,7,4,0,6583.0,20115.0,2,1,11.0,3,4,1,8.0,2,3,5.0,2.0,1.0,4.0
34,0,2,735,2,3,1,3,4,0,75,2,7,4,1,8103.0,16495.0,3,1,12.0,3,3,0,9.0,3,2,4.0,2.0,0.0,1.0
31,0,2,471,1,4,3,3,1,0,62,4,2,3,0,3978.0,16031.0,8,0,12.0,3,2,1,4.0,0,2,2.0,2.0,2.0,2.0
26,0,1,1096,1,6,3,4,3,1,61,4,2,4,1,2544.0,7102.0,0,0,18.0,3,1,1,8.0,3,3,7.0,7.0,7.0,7.0
45,0,1,1297,1,1,4,3,2,1,44,3,0,3,2,5399.0,14511.0,4,0,12.0,3,3,0,12.0,3,3,4.0,2.0,0.0,3.0
33,0,2,217,2,10,4,2,2,1,43,3,7,3,2,5487.0,10410.0,1,0,14.0,3,2,0,10.0,2,2,10.0,4.0,0.0,9.0
28,0,1,783,2,1,2,1,3,1,42,2,7,4,1,6834.0,19255.0,1,1,12.0,3,3,1,7.0,2,3,7.0,7.0,0.0,7.0
29,1,1,746,2,24,3,5,3,1,45,4,8,1,2,1091.0,10642.0,1,0,17.0,3,4,0,1.0,3,3,1.0,0.0,0.0,0.0
39,0,0,1251,2,21,4,1,1,0,32,1,7,3,1,5736.0,3987.0,6,0,19.0,3,3,1,10.0,1,3,3.0,2.0,1.0,2.0
27,0,2,1354,1,2,4,5,2,1,41,3,6,2,1,2226.0,6073.0,1,0,11.0,3,3,1,6.0,3,2,5.0,3.0,1.0,2.0
34,0,1,735,1,22,4,4,3,1,86,2,6,4,1,5747.0,26496.0,1,1,15.0,3,2,0,16.0,3,3,15.0,10.0,6.0,11.0
28,1,2,1475,2,13,2,2,4,0,84,3,7,3,2,9854.0,23352.0,3,1,11.0,3,4,0,6.0,0,3,2.0,0.0,2.0,2.0
47,0,0,1169,1,14,4,5,3,1,64,3,6,2,1,5467.0,2125.0,8,0,18.0,3,3,1,16.0,4,4,8.0,7.0,1.0,7.0
56,0,2,1443,2,11,5,2,4,0,89,2,7,1,1,5380.0,20328.0,4,0,16.0,3,3,1,6.0,3,3,0.0,0.0,0.0,0.0
39,0,2,867,1,9,2,3,1,1,87,3,4,1,1,5151.0,12315.0,1,0,25.0,4,4,1,10.0,3,3,10.0,0.0,7.0,9.0
38,0,1,1394,1,8,3,3,4,0,58,2,6,2,0,2133.0,18115.0,1,1,16.0,3,3,1,20.0,3,3,20.0,11.0,0.0,7.0
58,0,2,605,2,21,3,1,4,0,72,3,3,4,1,17875.0,11761.0,4,1,13.0,3,3,1,29.0,2,2,1.0,0.0,0.0,0.0
32,1,1,238,1,5,2,1,1,0,47,4,6,3,2,2432.0,15318.0,3,1,14.0,3,1,0,8.0,2,3,4.0,1.0,0.0,3.0
38,0,2,1206,1,9,2,1,2,1,71,3,6,4,0,4771.0,14293.0,2,0,19.0,3,4,2,10.0,0,4,5.0,2.0,0.0,3.0
49,0,1,1064,1,2,1,1,2,1,42,3,5,4,1,19161.0,13738.0,3,0,15.0,3,4,0,28.0,3,3,5.0,4.0,4.0,3.0
42,0,2,419,2,12,4,2,2,1,77,3,7,4,0,5087.0,2900.0,3,1,12.0,3,3,2,14.0,4,3,0.0,0.0,0.0,0.0
27,1,1,1337,0,22,3,0,1,0,58,2,1,2,1,2863.0,19555.0,1,0,12.0,3,1,0,1.0,2,3,1.0,0.0,0.0,0.0
35,0,2,682,2,18,4,3,2,1,71,3,7,1,1,5561.0,15975.0,0,0,16.0,3,4,1,6.0,2,1,5.0,3.0,0.0,4.0
28,0,0,1103,1,16,3,3,3,1,49,3,6,3,2,2144.0,2122.0,1,0,14.0,3,3,0,5.0,3,2,5.0,3.0,1.0,4.0
31,0,0,976,1,3,2,3,3,1,48,3,6,1,0,3065.0,3995.0,1,1,13.0,3,4,1,4.0,3,4,4.0,2.0,2.0,3.0
36,0,0,1351,1,9,4,1,1,1,66,4,2,2,1,2810.0,9238.0,1,0,22.0,4,2,0,5.0,3,3,5.0,4.0,0.0,2.0
34,0,2,937,2,1,3,2,1,1,32,3,7,4,2,9888.0,6770.0,1,0,21.0,4,1,0,14.0,3,2,14.0,8.0,2.0,1.0
34,0,2,1239,2,13,4,3,4,1,39,3,7,3,0,8628.0,22914.0,1,0,18.0,3,3,1,9.0,2,2,8.0,7.0,1.0,1.0
26,0,2,157,1,1,3,3,3,1,95,3,2,1,2,2867.0,20006.0,0,0,13.0,3,4,0,8.0,6,2,7.0,7.0,7.0,6.0
29,0,2,136,1,1,3,1,1,1,89,3,0,1,1,5373.0,6225.0,0,0,12.0,3,1,1,6.0,5,2,5.0,3.0,0.0,2.0
32,0,0,1146,1,15,4,3,3,0,34,3,0,4,0,6667.0,16542.0,5,0,18.0,3,2,1,9.0,6,3,5.0,1.0,1.0,2.0
31,0,1,1125,1,1,3,1,4,1,48,1,6,1,1,5003.0,5771.0,1,0,21.0,4,2,0,10.0,6,3,10.0,8.0,8.0,7.0
28,1,2,1404,1,17,3,5,3,1,32,2,2,4,0,2367.0,18779.0,5,0,12.0,3,1,1,6.0,2,2,4.0,1.0,0.0,3.0
38,0,2,1404,2,1,3,1,1,1,59,2,8,1,2,2858.0,11473.0,4,0,14.0,3,1,0,20.0,3,2,1.0,0.0,0.0,0.0
35,0,2,1224,2,7,4,1,3,0,55,3,7,4,1,5204.0,13586.0,1,1,11.0,3,4,0,10.0,2,3,10.0,8.0,0.0,9.0
27,0,2,954,2,9,3,2,4,1,44,3,7,4,2,4105.0,5099.0,1,0,14.0,3,1,0,7.0,5,3,7.0,7.0,0.0,7.0
32,0,2,1373,1,5,4,1,4,1,56,2,4,4,2,9679.0,10138.0,8,0,24.0,4,2,0,8.0,1,3,1.0,0.0,0.0,0.0
31,1,1,754,2,26,4,2,1,1,63,3,7,4,1,5617.0,21075.0,1,1,11.0,3,3,0,10.0,4,3,10.0,7.0,0.0,8.0
53,1,2,1168,2,24,4,1,1,1,66,3,7,1,2,10448.0,5843.0,6,1,13.0,3,2,0,15.0,2,2,2.0,2.0,2.0,2.0
